sqrt (         0) =          0             0 <=          0 <          1
sqrt (4294967064) =      65535    4294836225 <= 4294967064 < 4294967296
sqrt (4294967063) =      65535    4294836225 <= 4294967063 < 4294967296
sqrt (4294967062) =      65535    4294836225 <= 4294967062 < 4294967296
sqrt (4294967061) =      65535    4294836225 <= 4294967061 < 4294967296
sqrt (4294967060) =      65535    4294836225 <= 4294967060 < 4294967296
sqrt (4294967059) =      65535    4294836225 <= 4294967059 < 4294967296
sqrt (4294967058) =      65535    4294836225 <= 4294967058 < 4294967296
sqrt (4294967057) =      65535    4294836225 <= 4294967057 < 4294967296
sqrt (4294967056) =      65535    4294836225 <= 4294967056 < 4294967296
sqrt (4294967055) =      65535    4294836225 <= 4294967055 < 4294967296
sqrt (4294967054) =      65535    4294836225 <= 4294967054 < 4294967296
sqrt (4294967053) =      65535    4294836225 <= 4294967053 < 4294967296
sqrt (4294967052) =      65535    4294836225 <= 4294967052 < 4294967296
sqrt (4294967051) =      65535    4294836225 <= 4294967051 < 4294967296
sqrt (4294967050) =      65535    4294836225 <= 4294967050 < 4294967296
sqrt (4294967049) =      65535    4294836225 <= 4294967049 < 4294967296
sqrt (4294967048) =      65535    4294836225 <= 4294967048 < 4294967296
sqrt (4294967047) =      65535    4294836225 <= 4294967047 < 4294967296
sqrt (4294967046) =      65535    4294836225 <= 4294967046 < 4294967296
sqrt (4294967045) =      65535    4294836225 <= 4294967045 < 4294967296
sqrt (4294967044) =      65535    4294836225 <= 4294967044 < 4294967296
sqrt (4294967043) =      65535    4294836225 <= 4294967043 < 4294967296
sqrt (4294967042) =      65535    4294836225 <= 4294967042 < 4294967296
sqrt (4294967041) =      65535    4294836225 <= 4294967041 < 4294967296
sqrt (4294967040) =      65535    4294836225 <= 4294967040 < 4294967296
sqrt (        41) =          6            36 <=         41 <         49
sqrt (     18467) =        135         18225 <=      18467 <      18496
sqrt (      6334) =         79          6241 <=       6334 <       6400
sqrt (     26500) =        162         26244 <=      26500 <      26569
sqrt (     19169) =        138         19044 <=      19169 <      19321
sqrt (     15724) =        125         15625 <=      15724 <      15876
sqrt (     11478) =        107         11449 <=      11478 <      11664
sqrt (     29358) =        171         29241 <=      29358 <      29584
sqrt (     26962) =        164         26896 <=      26962 <      27225
sqrt (     24464) =        156         24336 <=      24464 <      24649
sqrt (      5705) =         75          5625 <=       5705 <       5776
sqrt (     28145) =        167         27889 <=      28145 <      28224
sqrt (     23281) =        152         23104 <=      23281 <      23409
sqrt (     16827) =        129         16641 <=      16827 <      16900
sqrt (      9961) =         99          9801 <=       9961 <      10000
sqrt (       491) =         22           484 <=        491 <        529
sqrt (      2995) =         54          2916 <=       2995 <       3025
sqrt (     11942) =        109         11881 <=      11942 <      12100
sqrt (      4827) =         69          4761 <=       4827 <       4900
sqrt (      5436) =         73          5329 <=       5436 <       5476
sqrt (     32391) =        179         32041 <=      32391 <      32400
sqrt (     14604) =        120         14400 <=      14604 <      14641
sqrt (      3902) =         62          3844 <=       3902 <       3969
sqrt (       153) =         12           144 <=        153 <        169
sqrt (       292) =         17           289 <=        292 <        324
sqrt (     12382) =        111         12321 <=      12382 <      12544
sqrt (     17421) =        131         17161 <=      17421 <      17424
sqrt (     18716) =        136         18496 <=      18716 <      18769
sqrt (     19718) =        140         19600 <=      19718 <      19881
sqrt (     19895) =        141         19881 <=      19895 <      20164
sqrt (      5447) =         73          5329 <=       5447 <       5476
sqrt (     21726) =        147         21609 <=      21726 <      21904
sqrt (     14771) =        121         14641 <=      14771 <      14884
sqrt (     11538) =        107         11449 <=      11538 <      11664
sqrt (      1869) =         43          1849 <=       1869 <       1936
sqrt (     19912) =        141         19881 <=      19912 <      20164
sqrt (     25667) =        160         25600 <=      25667 <      25921
sqrt (     26299) =        162         26244 <=      26299 <      26569
sqrt (     17035) =        130         16900 <=      17035 <      17161
sqrt (      9894) =         99          9801 <=       9894 <      10000
sqrt (     28703) =        169         28561 <=      28703 <      28900
sqrt (     23811) =        154         23716 <=      23811 <      24025
sqrt (     31322) =        176         30976 <=      31322 <      31329
sqrt (     30333) =        174         30276 <=      30333 <      30625
sqrt (     17673) =        132         17424 <=      17673 <      17689
sqrt (      4664) =         68          4624 <=       4664 <       4761
sqrt (     15141) =        123         15129 <=      15141 <      15376
sqrt (      7711) =         87          7569 <=       7711 <       7744
sqrt (     28253) =        168         28224 <=      28253 <      28561
sqrt (      6868) =         82          6724 <=       6868 <       6889
sqrt (     25547) =        159         25281 <=      25547 <      25600
sqrt (     27644) =        166         27556 <=      27644 <      27889
sqrt (     32662) =        180         32400 <=      32662 <      32761
sqrt (     32757) =        180         32400 <=      32757 <      32761
sqrt (     20037) =        141         19881 <=      20037 <      20164
sqrt (     12859) =        113         12769 <=      12859 <      12996
sqrt (      8723) =         93          8649 <=       8723 <       8836
sqrt (      9741) =         98          9604 <=       9741 <       9801
sqrt (     27529) =        165         27225 <=      27529 <      27556
sqrt (       778) =         27           729 <=        778 <        784
sqrt (     12316) =        110         12100 <=      12316 <      12321
sqrt (      3035) =         55          3025 <=       3035 <       3136
sqrt (     22190) =        148         21904 <=      22190 <      22201
sqrt (      1842) =         42          1764 <=       1842 <       1849
sqrt (       288) =         16           256 <=        288 <        289
sqrt (     30106) =        173         29929 <=      30106 <      30276
sqrt (      9040) =         95          9025 <=       9040 <       9216
sqrt (      8942) =         94          8836 <=       8942 <       9025
sqrt (     19264) =        138         19044 <=      19264 <      19321
sqrt (     22648) =        150         22500 <=      22648 <      22801
sqrt (     27446) =        165         27225 <=      27446 <      27556
sqrt (     23805) =        154         23716 <=      23805 <      24025
sqrt (     15890) =        126         15876 <=      15890 <      16129
sqrt (      6729) =         82          6724 <=       6729 <       6889
sqrt (     24370) =        156         24336 <=      24370 <      24649
sqrt (     15350) =        123         15129 <=      15350 <      15376
sqrt (     15006) =        122         14884 <=      15006 <      15129
sqrt (     31101) =        176         30976 <=      31101 <      31329
sqrt (     24393) =        156         24336 <=      24393 <      24649
sqrt (      3548) =         59          3481 <=       3548 <       3600
sqrt (     19629) =        140         19600 <=      19629 <      19881
sqrt (     12623) =        112         12544 <=      12623 <      12769
sqrt (     24084) =        155         24025 <=      24084 <      24336
sqrt (     19954) =        141         19881 <=      19954 <      20164
sqrt (     18756) =        136         18496 <=      18756 <      18769
sqrt (     11840) =        108         11664 <=      11840 <      11881
sqrt (      4966) =         70          4900 <=       4966 <       5041
sqrt (      7376) =         85          7225 <=       7376 <       7396
sqrt (     13931) =        118         13924 <=      13931 <      14161
sqrt (     26308) =        162         26244 <=      26308 <      26569
sqrt (     16944) =        130         16900 <=      16944 <      17161
sqrt (     32439) =        180         32400 <=      32439 <      32761
sqrt (     24626) =        156         24336 <=      24626 <      24649
sqrt (     11323) =        106         11236 <=      11323 <      11449
sqrt (      5537) =         74          5476 <=       5537 <       5625
sqrt (     21538) =        146         21316 <=      21538 <      21609
sqrt (     16118) =        126         15876 <=      16118 <      16129
sqrt (      2082) =         45          2025 <=       2082 <       2116
sqrt (     22929) =        151         22801 <=      22929 <      23104
sqrt (     16541) =        128         16384 <=      16541 <      16641
sqrt (      4833) =         69          4761 <=       4833 <       4900
sqrt (     31115) =        176         30976 <=      31115 <      31329
sqrt (      4639) =         68          4624 <=       4639 <       4761
sqrt (     29658) =        172         29584 <=      29658 <      29929
sqrt (     22704) =        150         22500 <=      22704 <      22801
sqrt (      9930) =         99          9801 <=       9930 <      10000
sqrt (     13977) =        118         13924 <=      13977 <      14161
sqrt (      2306) =         48          2304 <=       2306 <       2401
sqrt (     31673) =        177         31329 <=      31673 <      31684
sqrt (     22386) =        149         22201 <=      22386 <      22500
sqrt (      5021) =         70          4900 <=       5021 <       5041
sqrt (     28745) =        169         28561 <=      28745 <      28900
sqrt (     26924) =        164         26896 <=      26924 <      27225
sqrt (     19072) =        138         19044 <=      19072 <      19321
sqrt (      6270) =         79          6241 <=       6270 <       6400
sqrt (      5829) =         76          5776 <=       5829 <       5929
sqrt (     26777) =        163         26569 <=      26777 <      26896
sqrt (     15573) =        124         15376 <=      15573 <      15625
sqrt (      5097) =         71          5041 <=       5097 <       5184
sqrt (     16512) =        128         16384 <=      16512 <      16641
sqrt (     23986) =        154         23716 <=      23986 <      24025
sqrt (     13290) =        115         13225 <=      13290 <      13456
sqrt (      9161) =         95          9025 <=       9161 <       9216
sqrt (     18636) =        136         18496 <=      18636 <      18769
sqrt (     22355) =        149         22201 <=      22355 <      22500
sqrt (     24767) =        157         24649 <=      24767 <      24964
sqrt (     23655) =        153         23409 <=      23655 <      23716
sqrt (     15574) =        124         15376 <=      15574 <      15625
sqrt (      4031) =         63          3969 <=       4031 <       4096
sqrt (     12052) =        109         11881 <=      12052 <      12100
sqrt (     27350) =        165         27225 <=      27350 <      27556
sqrt (      1150) =         33          1089 <=       1150 <       1156
sqrt (     16941) =        130         16900 <=      16941 <      17161
sqrt (     21724) =        147         21609 <=      21724 <      21904
sqrt (     13966) =        118         13924 <=      13966 <      14161
sqrt (      3430) =         58          3364 <=       3430 <       3481
sqrt (     31107) =        176         30976 <=      31107 <      31329
sqrt (     30191) =        173         29929 <=      30191 <      30276
sqrt (     18007) =        134         17956 <=      18007 <      18225
sqrt (     11337) =        106         11236 <=      11337 <      11449
sqrt (     15457) =        124         15376 <=      15457 <      15625
sqrt (     12287) =        110         12100 <=      12287 <      12321
sqrt (     27753) =        166         27556 <=      27753 <      27889
sqrt (     10383) =        101         10201 <=      10383 <      10404
sqrt (     14945) =        122         14884 <=      14945 <      15129
sqrt (      8909) =         94          8836 <=       8909 <       9025
sqrt (     32209) =        179         32041 <=      32209 <      32400
sqrt (      9758) =         98          9604 <=       9758 <       9801
sqrt (     24221) =        155         24025 <=      24221 <      24336
sqrt (     18588) =        136         18496 <=      18588 <      18769
sqrt (      6422) =         80          6400 <=       6422 <       6561
sqrt (     24946) =        157         24649 <=      24946 <      24964
sqrt (     27506) =        165         27225 <=      27506 <      27556
sqrt (     13030) =        114         12996 <=      13030 <      13225
sqrt (     16413) =        128         16384 <=      16413 <      16641
sqrt (     29168) =        170         28900 <=      29168 <      29241
sqrt (       900) =         30           900 <=        900 <        961
sqrt (     32591) =        180         32400 <=      32591 <      32761
sqrt (     18762) =        136         18496 <=      18762 <      18769
sqrt (      1655) =         40          1600 <=       1655 <       1681
sqrt (     17410) =        131         17161 <=      17410 <      17424
sqrt (      6359) =         79          6241 <=       6359 <       6400
sqrt (     27624) =        166         27556 <=      27624 <      27889
sqrt (     20537) =        143         20449 <=      20537 <      20736
sqrt (     21548) =        146         21316 <=      21548 <      21609
sqrt (      6483) =         80          6400 <=       6483 <       6561
sqrt (     27595) =        166         27556 <=      27595 <      27889
sqrt (      4041) =         63          3969 <=       4041 <       4096
sqrt (      3602) =         60          3600 <=       3602 <       3721
sqrt (     24350) =        156         24336 <=      24350 <      24649
sqrt (     10291) =        101         10201 <=      10291 <      10404
sqrt (     30836) =        175         30625 <=      30836 <      30976
sqrt (      9374) =         96          9216 <=       9374 <       9409
sqrt (     11020) =        104         10816 <=      11020 <      11025
sqrt (      4596) =         67          4489 <=       4596 <       4624
sqrt (     24021) =        154         23716 <=      24021 <      24025
sqrt (     27348) =        165         27225 <=      27348 <      27556
sqrt (     23199) =        152         23104 <=      23199 <      23409
sqrt (     19668) =        140         19600 <=      19668 <      19881
sqrt (     24484) =        156         24336 <=      24484 <      24649
sqrt (      8281) =         91          8281 <=       8281 <       8464
sqrt (      4734) =         68          4624 <=       4734 <       4761
sqrt (        53) =          7            49 <=         53 <         64
sqrt (      1999) =         44          1936 <=       1999 <       2025
sqrt (     26418) =        162         26244 <=      26418 <      26569
sqrt (     27938) =        167         27889 <=      27938 <      28224
sqrt (      6900) =         83          6889 <=       6900 <       7056
sqrt (      3788) =         61          3721 <=       3788 <       3844
sqrt (     18127) =        134         17956 <=      18127 <      18225
sqrt (       467) =         21           441 <=        467 <        484
sqrt (      3728) =         61          3721 <=       3728 <       3844
sqrt (     14893) =        122         14884 <=      14893 <      15129
sqrt (     24648) =        156         24336 <=      24648 <      24649
sqrt (     22483) =        149         22201 <=      22483 <      22500
sqrt (     17807) =        133         17689 <=      17807 <      17956
sqrt (      2421) =         49          2401 <=       2421 <       2500
sqrt (     14310) =        119         14161 <=      14310 <      14400
sqrt (      6617) =         81          6561 <=       6617 <       6724
sqrt (     22813) =        151         22801 <=      22813 <      23104
sqrt (      9514) =         97          9409 <=       9514 <       9604
sqrt (     14309) =        119         14161 <=      14309 <      14400
sqrt (      7616) =         87          7569 <=       7616 <       7744
sqrt (     18935) =        137         18769 <=      18935 <      19044
sqrt (     17451) =        132         17424 <=      17451 <      17689
sqrt (     20600) =        143         20449 <=      20600 <      20736
sqrt (      5249) =         72          5184 <=       5249 <       5329
sqrt (     16519) =        128         16384 <=      16519 <      16641
sqrt (     31556) =        177         31329 <=      31556 <      31684
sqrt (     22798) =        150         22500 <=      22798 <      22801
sqrt (     30303) =        174         30276 <=      30303 <      30625
sqrt (      6224) =         78          6084 <=       6224 <       6241
sqrt (     11008) =        104         10816 <=      11008 <      11025
sqrt (      5844) =         76          5776 <=       5844 <       5929
sqrt (     32609) =        180         32400 <=      32609 <      32761
sqrt (     14989) =        122         14884 <=      14989 <      15129
sqrt (     32702) =        180         32400 <=      32702 <      32761
sqrt (      3195) =         56          3136 <=       3195 <       3249
sqrt (     20485) =        143         20449 <=      20485 <      20736
sqrt (      3093) =         55          3025 <=       3093 <       3136
sqrt (     14343) =        119         14161 <=      14343 <      14400
sqrt (     30523) =        174         30276 <=      30523 <      30625
sqrt (      1587) =         39          1521 <=       1587 <       1600
sqrt (     29314) =        171         29241 <=      29314 <      29584
sqrt (      9503) =         97          9409 <=       9503 <       9604
sqrt (      7448) =         86          7396 <=       7448 <       7569
sqrt (     25200) =        158         24964 <=      25200 <      25281
sqrt (     13458) =        116         13456 <=      13458 <      13689
sqrt (      6618) =         81          6561 <=       6618 <       6724
sqrt (     20580) =        143         20449 <=      20580 <      20736
sqrt (     19796) =        140         19600 <=      19796 <      19881
sqrt (     14798) =        121         14641 <=      14798 <      14884
sqrt (     15281) =        123         15129 <=      15281 <      15376
sqrt (     19589) =        139         19321 <=      19589 <      19600
sqrt (     20798) =        144         20736 <=      20798 <      21025
sqrt (     28009) =        167         27889 <=      28009 <      28224
sqrt (     27157) =        164         26896 <=      27157 <      27225
sqrt (     20472) =        143         20449 <=      20472 <      20736
sqrt (     23622) =        153         23409 <=      23622 <      23716
sqrt (     18538) =        136         18496 <=      18538 <      18769
sqrt (     12292) =        110         12100 <=      12292 <      12321
sqrt (      6038) =         77          5929 <=       6038 <       6084
sqrt (     24179) =        155         24025 <=      24179 <      24336
sqrt (     18190) =        134         17956 <=      18190 <      18225
sqrt (     29657) =        172         29584 <=      29657 <      29929
sqrt (      7958) =         89          7921 <=       7958 <       8100
sqrt (      6191) =         78          6084 <=       6191 <       6241
sqrt (     19815) =        140         19600 <=      19815 <      19881
sqrt (     22888) =        151         22801 <=      22888 <      23104
sqrt (     19156) =        138         19044 <=      19156 <      19321
sqrt (     11511) =        107         11449 <=      11511 <      11664
sqrt (     16202) =        127         16129 <=      16202 <      16384
sqrt (      2634) =         51          2601 <=       2634 <       2704
sqrt (     24272) =        155         24025 <=      24272 <      24336
sqrt (     20055) =        141         19881 <=      20055 <      20164
sqrt (     20328) =        142         20164 <=      20328 <      20449
sqrt (     22646) =        150         22500 <=      22646 <      22801
